"","Carrier","Time of Day (Hour)","Year","totalArrivalDelay","flightbyCarrier","Delay Profile"
"1","American Airlines",1,1988,-2666,686320,-0.00388448537125539
"2","American Airlines",2,1988,560,686320,0.000815945914442243
"3","American Airlines",3,1988,589,686320,0.000858200256440145
"4","American Airlines",4,1988,-533,686320,-0.00077660566499592
"5","American Airlines",5,1988,-1653,686320,-0.00240849749388041
"6","American Airlines",6,1988,-462,686320,-0.00067315537941485
"7","American Airlines",7,1988,11646,686320,0.0169687609278471
"8","American Airlines",8,1988,13614,686320,0.0198362279986012
"9","American Airlines",9,1988,59412,686320,0.0865660333372188
"10","American Airlines",10,1988,109156,686320,0.159045343280103
"11","American Airlines",11,1988,58354,686320,0.0850244783774333
"12","American Airlines",12,1988,154717,686320,0.225429828651358
"13","American Airlines",13,1988,135808,686320,0.19787854062245
"14","American Airlines",14,1988,269675,686320,0.392928954423592
"15","American Airlines",15,1988,198972,686320,0.289911411586432
"16","American Airlines",16,1988,198350,686320,0.289005128802891
"17","American Airlines",17,1988,202587,686320,0.295178633873412
"18","American Airlines",18,1988,346044,686320,0.504202121459378
"19","American Airlines",19,1988,333185,686320,0.485465963398998
"20","American Airlines",20,1988,260946,686320,0.380210397482224
"21","American Airlines",21,1988,320651,686320,0.467203345378249
"22","American Airlines",22,1988,219404,686320,0.319681781093368
"23","American Airlines",23,1988,5739,686320,0.0083619885767572
"24","American Airlines",24,1988,4465,686320,0.0065057116214011
"25","Continental",1,1988,2390,450326,0.00530726629153102
"26","Continental",2,1988,-1742,450326,-0.00386830873633768
"27","Continental",3,1988,-123,450326,-0.000273135461865404
"28","Continental",4,1988,244,450326,0.000541829696708607
"29","Continental",5,1988,-95,450326,-0.00021095828355458
"30","Continental",6,1988,2934,450326,0.00651528004156988
"31","Continental",7,1988,91969,450326,0.204227604002434
"32","Continental",8,1988,96300,450326,0.213845081119012
"33","Continental",9,1988,190990,450326,0.424114974485151
"34","Continental",10,1988,122487,450326,0.271996287134209
"35","Continental",11,1988,78312,450326,0.17390068528133
"36","Continental",12,1988,143551,450326,0.318771290132038
"37","Continental",13,1988,144217,450326,0.320250218730431
"38","Continental",14,1988,155203,450326,0.344645878763385
"39","Continental",15,1988,123514,450326,0.27427685721011
"40","Continental",16,1988,243086,450326,0.53980005595946
"41","Continental",17,1988,217542,450326,0.4830767044319
"42","Continental",18,1988,312604,450326,0.694172666024169
"43","Continental",19,1988,315000,450326,0.699493255996767
"44","Continental",20,1988,168143,450326,0.37338061759703
"45","Continental",21,1988,115873,450326,0.257309149371788
"46","Continental",22,1988,11597,450326,0.0257524548882365
"47","Continental",23,1988,26176,450326,0.0581267792665758
"48","Continental",24,1988,2888,450326,0.00641313182005925
"49","Delta",1,1988,17734,749141,0.0236724461750191
"50","Delta",2,1988,2505,749141,0.00334382979973063
"51","Delta",3,1988,1029,749141,0.00137357319917078
"52","Delta",4,1988,-563,749141,-0.000751527416067202
"53","Delta",5,1988,-64,749141,-8.54311805120798e-05
"54","Delta",6,1988,18321,749141,0.0244560102837784
"55","Delta",7,1988,162464,749141,0.216867051729915
"56","Delta",8,1988,125761,749141,0.167873604568432
"57","Delta",9,1988,221256,749141,0.295346269927824
"58","Delta",10,1988,197805,749141,0.264042416581124
"59","Delta",11,1988,168961,749141,0.225539651414086
"60","Delta",12,1988,280827,749141,0.374865345776029
"61","Delta",13,1988,223563,749141,0.298425797012845
"62","Delta",14,1988,281007,749141,0.375105620971219
"63","Delta",15,1988,224769,749141,0.30003564082062
"64","Delta",16,1988,338545,749141,0.45191092197597
"65","Delta",17,1988,527414,749141,0.704025009978095
"66","Delta",18,1988,320281,749141,0.427530998837335
"67","Delta",19,1988,455684,749141,0.60827534469479
"68","Delta",20,1988,278411,749141,0.371640318711698
"69","Delta",21,1988,436747,749141,0.582997059298583
"70","Delta",22,1988,142059,749141,0.189629188630712
"71","Delta",23,1988,121956,749141,0.16279445391455
"72","Delta",24,1988,65225,749141,0.0870663867015689
"73","North West",1,1988,11499,423876,0.0271282167426323
"74","North West",2,1988,4731,423876,0.0111612830167313
"75","North West",6,1988,2391,423876,0.00564080061149959
"76","North West",7,1988,167513,423876,0.395193405618624
"77","North West",8,1988,167682,423876,0.395592107125669
"78","North West",9,1988,184828,423876,0.436042616236824
"79","North West",10,1988,250743,423876,0.591547999886759
"80","North West",11,1988,126801,423876,0.299146448489653
"81","North West",12,1988,165217,423876,0.389776727156055
"82","North West",13,1988,268461,423876,0.633347960252527
"83","North West",14,1988,207959,423876,0.490612820730591
"84","North West",15,1988,172544,423876,0.407062442789873
"85","North West",16,1988,218931,423876,0.516497749341789
"86","North West",17,1988,266608,423876,0.628976398758127
"87","North West",18,1988,412048,423876,0.972095612867914
"88","North West",19,1988,234688,423876,0.553671356717531
"89","North West",20,1988,155499,423876,0.366850210910738
"90","North West",21,1988,189170,423876,0.446286178033198
"91","North West",22,1988,92344,423876,0.217856165482358
"92","North West",23,1988,10152,423876,0.0239504005888515
"93","North West",24,1988,607,423876,0.00143202257263917
"94","United",1,1988,8933,579682,0.0154101731639071
"95","United",2,1988,2291,579682,0.00395216687770191
"96","United",3,1988,-914,579682,-0.00157672655007401
"97","United",4,1988,267,579682,0.000460597362001925
"98","United",6,1988,-156,579682,-0.000269113065439327
"99","United",7,1988,40723,579682,0.0702505856659341
"100","United",8,1988,99300,579682,0.171300816654649
"101","United",9,1988,190178,579682,0.328072977943079
"102","United",10,1988,171050,579682,0.295075575919211
"103","United",11,1988,210143,579682,0.362514275068055
"104","United",12,1988,247896,579682,0.427641361988125
"105","United",13,1988,302938,579682,0.522593421910634
"106","United",14,1988,291743,579682,0.503281109297856
"107","United",15,1988,288485,579682,0.497660786431181
"108","United",16,1988,300717,579682,0.518762010895629
"109","United",17,1988,354240,579682,0.61109366859761
"110","United",18,1988,442525,579682,0.763392687714989
"111","United",19,1988,502945,579682,0.867622248060143
"112","United",20,1988,345397,579682,0.595838752971457
"113","United",21,1988,254120,579682,0.438378283265653
"114","United",22,1988,137527,579682,0.237245593273553
"115","United",23,1988,39532,579682,0.06819601091633
"116","United",24,1988,13367,579682,0.0230591945238941
"117","US Airways",1,1988,763,488784,0.00156101672722511
"118","US Airways",2,1988,416,488784,0.000851091688762316
"119","US Airways",6,1988,455,488784,0.000930881534583783
"120","US Airways",7,1988,125327,488784,0.256405692494026
"121","US Airways",8,1988,169895,488784,0.34758707322662
"122","US Airways",9,1988,251551,488784,0.514646551441946
"123","US Airways",10,1988,237442,488784,0.485781040295918
"124","US Airways",11,1988,193119,488784,0.395100903466562
"125","US Airways",12,1988,169993,488784,0.347787570787915
"126","US Airways",13,1988,239184,488784,0.48934498674261
"127","US Airways",14,1988,233864,488784,0.478460833415169
"128","US Airways",15,1988,240547,488784,0.492133539559396
"129","US Airways",16,1988,268317,488784,0.548948001571246
"130","US Airways",17,1988,295474,488784,0.604508330878261
"131","US Airways",18,1988,350897,488784,0.717897885364496
"132","US Airways",19,1988,375977,488784,0.769208893908148
"133","US Airways",20,1988,254154,488784,0.519972012177158
"134","US Airways",21,1988,307024,488784,0.628138400602311
"135","US Airways",22,1988,213925,488784,0.437667763265573
"136","US Airways",23,1988,23685,488784,0.0484569871354218
"137","US Airways",24,1988,10978,488784,0.0224598186520017
"138","South West",6,1988,-4542,260931,-0.0174069006748911
"139","South West",7,1988,-24773,260931,-0.0949408081063576
"140","South West",8,1988,663,260931,0.00254090161766904
"141","South West",9,1988,11078,260931,0.0424556683567686
"142","South West",10,1988,27513,260931,0.105441668487071
"143","South West",11,1988,22654,260931,0.086819887249886
"144","South West",12,1988,46467,260931,0.178081561792198
"145","South West",13,1988,35657,260931,0.136652984888725
"146","South West",14,1988,62555,260931,0.23973770843633
"147","South West",15,1988,60671,260931,0.23251740881689
"148","South West",16,1988,64120,260931,0.245735462631884
"149","South West",17,1988,95822,260931,0.3672311837229
"150","South West",18,1988,104599,260931,0.400868428818347
"151","South West",19,1988,117418,260931,0.449996359190744
"152","South West",20,1988,104170,260931,0.399224316006914
"153","South West",21,1988,83416,260931,0.319686047269201
"154","South West",22,1988,35861,260931,0.137434800771085
"155","South West",23,1988,7793,260931,0.0298661331922999
"156","South West",24,1988,-884,260931,-0.00338786882355872
"157","American Airlines",1,1989,3407,710772,0.00479337959289336
"158","American Airlines",2,1989,280,710772,0.000393937859116566
"159","American Airlines",3,1989,-1045,710772,-0.00147023236706004
"160","American Airlines",4,1989,542,710772,0.000762551141575639
"161","American Airlines",5,1989,-1188,710772,-0.00167142205939457
"162","American Airlines",6,1989,1323,710772,0.00186135638432578
"163","American Airlines",7,1989,105619,710772,0.148597581221545
"164","American Airlines",8,1989,110572,710772,0.155566060565132
"165","American Airlines",9,1989,222659,710772,0.31326360633227
"166","American Airlines",10,1989,208903,710772,0.293910002082243
"167","American Airlines",11,1989,116157,710772,0.163423713933582
"168","American Airlines",12,1989,253354,710772,0.356449044137923
"169","American Airlines",13,1989,176109,710772,0.247771437254141
"170","American Airlines",14,1989,307972,710772,0.433292251242311
"171","American Airlines",15,1989,367204,710772,0.51662699149657
"172","American Airlines",16,1989,250284,710772,0.352129796896895
"173","American Airlines",17,1989,285102,710772,0.40111596967804
"174","American Airlines",18,1989,399907,710772,0.562637526520459
"175","American Airlines",19,1989,505774,710772,0.711584024131508
"176","American Airlines",20,1989,308404,710772,0.433900041082091
"177","American Airlines",21,1989,466526,710772,0.656365191650768
"178","American Airlines",22,1989,244425,710772,0.343886647194881
"179","American Airlines",23,1989,47157,710772,0.0663461700798568
"180","American Airlines",24,1989,11153,710772,0.0156913890811681
"181","Continental",1,1989,-2663,404989,-0.00657548723545578
"182","Continental",2,1989,-4140,404989,-0.0102224998703668
"183","Continental",3,1989,490,404989,0.0012099094049468
"184","Continental",4,1989,197,404989,0.000486432964845959
"185","Continental",5,1989,-218,404989,-0.000538286225057965
"186","Continental",6,1989,2163,404989,0.00534088580183659
"187","Continental",7,1989,73577,404989,0.181676539362798
"188","Continental",8,1989,54936,404989,0.135648128714607
"189","Continental",9,1989,183327,404989,0.452671554042209
"190","Continental",10,1989,99448,404989,0.245557286741121
"191","Continental",11,1989,94889,404989,0.234300190869382
"192","Continental",12,1989,142576,404989,0.352049067999378
"193","Continental",13,1989,167738,404989,0.41417915054483
"194","Continental",14,1989,156640,404989,0.386775937124218
"195","Continental",15,1989,89065,404989,0.219919553370585
"196","Continental",16,1989,213220,404989,0.526483435352565
"197","Continental",17,1989,209608,404989,0.5175646745961
"198","Continental",18,1989,221773,404989,0.547602527476055
"199","Continental",19,1989,221827,404989,0.547735864430886
"200","Continental",20,1989,192962,404989,0.47646232366805
"201","Continental",21,1989,111799,404989,0.276054411354382
"202","Continental",22,1989,2787,404989,0.00688166839099334
"203","Continental",23,1989,13550,404989,0.0334576988510799
"204","Continental",24,1989,1460,404989,0.00360503618616802
"205","Delta",1,1989,36717,778111,0.0471873550174718
"206","Delta",2,1989,8706,778111,0.0111886350405019
"207","Delta",3,1989,1016,778111,0.00130572630383069
"208","Delta",4,1989,1264,778111,0.00162444689767912
"209","Delta",5,1989,1027,778111,0.00131986310436429
"210","Delta",6,1989,48632,778111,0.0625000803227303
"211","Delta",7,1989,260147,778111,0.334331477128584
"212","Delta",8,1989,185282,778111,0.238117697860588
"213","Delta",9,1989,402526,778111,0.517311797417078
"214","Delta",10,1989,328444,778111,0.422104301314337
"215","Delta",11,1989,261405,778111,0.335948213044154
"216","Delta",12,1989,411042,778111,0.528256251357454
"217","Delta",13,1989,335669,778111,0.431389608937542
"218","Delta",14,1989,410164,778111,0.527127877642136
"219","Delta",15,1989,287783,778111,0.369848260723727
"220","Delta",16,1989,468005,778111,0.601463030338859
"221","Delta",17,1989,653721,778111,0.840138489238682
"222","Delta",18,1989,383631,778111,0.493028629591408
"223","Delta",19,1989,625679,778111,0.804099929187481
"224","Delta",20,1989,362307,778111,0.465623799175182
"225","Delta",21,1989,599912,778111,0.770985116519366
"226","Delta",22,1989,215699,778111,0.277208521663362
"227","Delta",23,1989,179855,778111,0.231143114542784
"228","Delta",24,1989,96022,778111,0.123403987348849
"229","North West",1,1989,6781,445437,0.0152232526709725
"230","North West",2,1989,1768,445437,0.0039691359271906
"231","North West",6,1989,9677,445437,0.0217247332394929
"232","North West",7,1989,116232,445437,0.260939257403404
"233","North West",8,1989,148282,445437,0.332891071015654
"234","North West",9,1989,143724,445437,0.322658423076664
"235","North West",10,1989,207209,445437,0.465181383674908
"236","North West",11,1989,73345,445437,0.164658526346038
"237","North West",12,1989,125534,445437,0.281822120748838
"238","North West",13,1989,141971,445437,0.318722961945236
"239","North West",14,1989,173997,445437,0.390620895884266
"240","North West",15,1989,146982,445437,0.329972588716249
"241","North West",16,1989,83901,445437,0.188356602617205
"242","North West",17,1989,218334,445437,0.490156857198661
"243","North West",18,1989,335492,445437,0.753174971993795
"244","North West",19,1989,198685,445437,0.446045119736349
"245","North West",20,1989,213742,445437,0.47984787972261
"246","North West",21,1989,233004,445437,0.523090807454253
"247","North West",22,1989,79448,445437,0.178359678248551
"248","North West",23,1989,30065,445437,0.0674955156396976
"249","North West",24,1989,503,445437,0.00112922815123126
"250","United",1,1989,5950,563632,0.0105565333409033
"251","United",2,1989,2160,563632,0.00383228773384052
"252","United",3,1989,162,563632,0.000287421580038039
"253","United",6,1989,13515,563632,0.023978411445766
"254","United",7,1989,160908,563632,0.285484145683709
"255","United",8,1989,289139,563632,0.51299251994209
"256","United",9,1989,419631,563632,0.744512376870014
"257","United",10,1989,354200,563632,0.628424220058478
"258","United",11,1989,246713,563632,0.437720001703239
"259","United",12,1989,419847,563632,0.744895605643399
"260","United",13,1989,505623,563632,0.897080009651688
"261","United",14,1989,498021,563632,0.88359248587731
"262","United",15,1989,414945,563632,0.736198441536322
"263","United",16,1989,414645,563632,0.735666179351066
"264","United",17,1989,481071,563632,0.853519672410367
"265","United",18,1989,557575,563632,0.989253626479689
"266","United",19,1989,655966,563632,1.16381965537798
"267","United",20,1989,287132,563632,0.50943168592273
"268","United",21,1989,410819,563632,0.728878062281773
"269","United",22,1989,154894,563632,0.274814063076617
"270","United",23,1989,23331,563632,0.0413940301473302
"271","United",24,1989,11999,563632,0.0212887132029409
"272","US Airways",1,1989,-88,697933,-0.000126086601435954
"273","US Airways",2,1989,5,697933,7.16401144522469e-06
"274","US Airways",6,1989,12118,697933,0.0173626981386465
"275","US Airways",7,1989,263349,697933,0.377327050017695
"276","US Airways",8,1989,388860,697933,0.557159498118014
"277","US Airways",9,1989,501227,697933,0.718159192931127
"278","US Airways",10,1989,459443,697933,0.658290982085673
"279","US Airways",11,1989,363887,697933,0.521378126553695
"280","US Airways",12,1989,375711,697933,0.538319580819362
"281","US Airways",13,1989,496231,697933,0.711000912695058
"282","US Airways",14,1989,483515,697933,0.692781398787563
"283","US Airways",15,1989,445961,697933,0.638973941624769
"284","US Airways",16,1989,571599,697933,0.818988355615797
"285","US Airways",17,1989,610655,697933,0.874947881816736
"286","US Airways",18,1989,667038,697933,0.955733573279957
"287","US Airways",19,1989,745771,697933,1.06854239590333
"288","US Airways",20,1989,525623,697933,0.753113837574667
"289","US Airways",21,1989,684185,697933,0.98030183413021
"290","US Airways",22,1989,354925,697933,0.508537352439274
"291","US Airways",23,1989,81809,697933,0.117216122464477
"292","US Airways",24,1989,24736,697933,0.0354417974218156
"293","South West",5,1989,6,286199,2.09644338379938e-05
"294","South West",6,1989,-8729,286199,-0.0304997571619747
"295","South West",7,1989,8276,286199,0.0289169424072062
"296","South West",8,1989,31337,286199,0.109493743863536
"297","South West",9,1989,83355,286199,0.291248397094329
"298","South West",10,1989,84214,286199,0.294249805205469
"299","South West",11,1989,95548,286199,0.333851620725439
"300","South West",12,1989,88999,286199,0.310968941191269
"301","South West",13,1989,105381,286199,0.368208833713605
"302","South West",14,1989,108755,286199,0.37999783367517
"303","South West",15,1989,135683,286199,0.474086212740086
"304","South West",16,1989,147577,286199,0.515644708751603
"305","South West",17,1989,202659,286199,0.708105199528999
"306","South West",18,1989,173350,286199,0.605697434302706
"307","South West",19,1989,210669,286199,0.736092718702721
"308","South West",20,1989,207785,286199,0.726015814171258
"309","South West",21,1989,169644,286199,0.592748402335438
"310","South West",22,1989,86802,286199,0.303292464334257
"311","South West",23,1989,5908,286199,0.0206429791858113
"312","American Airlines",1,1990,13610,702617,0.0193704393716634
"313","American Airlines",2,1990,737,702617,0.00104893562210991
"314","American Airlines",3,1990,497,702617,0.000707355500934364
"315","American Airlines",4,1990,547,702617,0.00077851802617927
"316","American Airlines",5,1990,1460,702617,0.00207794573715125
"317","American Airlines",6,1990,4532,702617,0.00645017128819826
"318","American Airlines",7,1990,159480,702617,0.226979990521152
"319","American Airlines",8,1990,116063,702617,0.16518672334999
"320","American Airlines",9,1990,241260,702617,0.34337341681172
"321","American Airlines",10,1990,184168,702617,0.262117198986076
"322","American Airlines",11,1990,120990,702617,0.172199078587623
"323","American Airlines",12,1990,229907,702617,0.327215253829611
"324","American Airlines",13,1990,195968,702617,0.278911554943874
"325","American Airlines",14,1990,341504,702617,0.486045740424726
"326","American Airlines",15,1990,382067,702617,0.543777050654909
"327","American Airlines",16,1990,261207,702617,0.371762994632922
"328","American Airlines",17,1990,338517,702617,0.481794491166596
"329","American Airlines",18,1990,285604,702617,0.406486037200922
"330","American Airlines",19,1990,546578,702617,0.777917414466203
"331","American Airlines",20,1990,340176,702617,0.484155663754222
"332","American Airlines",21,1990,436909,702617,0.621830954844531
"333","American Airlines",22,1990,256277,702617,0.364746369643775
"334","American Airlines",23,1990,89856,702617,0.127887597368125
"335","American Airlines",24,1990,13595,702617,0.0193490906140899
"336","Continental",1,1990,-4949,420893,-0.0117583328779524
"337","Continental",2,1990,-6093,420893,-0.0144763633512555
"338","Continental",3,1990,-1845,420893,-0.00438353690843041
"339","Continental",4,1990,-554,420893,-0.00131624902291081
"340","Continental",5,1990,470,420893,0.00111667335878715
"341","Continental",6,1990,15857,420893,0.0376746584048677
"342","Continental",7,1990,114424,420893,0.27186006894864
"343","Continental",8,1990,154948,420893,0.368141071483726
"344","Continental",9,1990,177480,420893,0.421674867484135
"345","Continental",10,1990,150978,420893,0.35870874545312
"346","Continental",11,1990,167354,420893,0.39761649635418
"347","Continental",12,1990,238281,420893,0.566132009798215
"348","Continental",13,1990,227230,420893,0.539875930462136
"349","Continental",14,1990,197277,420893,0.468710574896708
"350","Continental",15,1990,151298,420893,0.359469033697401
"351","Continental",16,1990,345597,420893,0.821104176120772
"352","Continental",17,1990,248762,420893,0.591033825699168
"353","Continental",18,1990,329473,420893,0.782795152212082
"354","Continental",19,1990,372176,420893,0.884253242510567
"355","Continental",20,1990,242861,420893,0.577013635294481
"356","Continental",21,1990,100165,420893,0.237982099963649
"357","Continental",22,1990,41018,420893,0.0974546975121943
"358","Continental",23,1990,32475,420893,0.0771573772906653
"359","Continental",24,1990,1914,420893,0.00454747406110342
"360","Delta",1,1990,40503,817181,0.0495642948135113
"361","Delta",2,1990,16574,817181,0.0202819204068621
"362","Delta",3,1990,-265,817181,-0.000324285562194912
"363","Delta",5,1990,1052,817181,0.00128735249595867
"364","Delta",6,1990,54885,817181,0.0671638229474254
"365","Delta",7,1990,272205,817181,0.333102458329305
"366","Delta",8,1990,211154,817181,0.258393183395111
"367","Delta",9,1990,381053,817181,0.466301835211538
"368","Delta",10,1990,378692,817181,0.463412634410247
"369","Delta",11,1990,279812,817181,0.342411289542953
"370","Delta",12,1990,429247,817181,0.525277753643318
"371","Delta",13,1990,407915,817181,0.499173377746179
"372","Delta",14,1990,516400,817181,0.63192854459416
"373","Delta",15,1990,353587,817181,0.432691166338914
"374","Delta",16,1990,534907,817181,0.654575914026391
"375","Delta",17,1990,806070,817181,0.986403257050764
"376","Delta",18,1990,507318,817181,0.620814727704144
"377","Delta",19,1990,725993,817181,0.888411502470077
"378","Delta",20,1990,442764,817181,0.541818764753463
"379","Delta",21,1990,768311,817181,0.940196847454848
"380","Delta",22,1990,222224,817181,0.27193975386114
"381","Delta",23,1990,259686,817181,0.317782718883577
"382","Delta",24,1990,101971,817181,0.124783860613499
"383","North West",1,1990,10342,455241,0.0227176374711417
"384","North West",2,1990,2188,455241,0.00480624548316167
"385","North West",3,1990,213,455241,0.000467884043836122
"386","North West",6,1990,9037,455241,0.0198510239631316
"387","North West",7,1990,17096,455241,0.0375537352742833
"388","North West",8,1990,44299,455241,0.0973088979243961
"389","North West",9,1990,67644,455241,0.148589428456576
"390","North West",10,1990,115649,455241,0.25403906941598
"391","North West",11,1990,14281,455241,0.0313701973240547
"392","North West",12,1990,69806,455241,0.153338561333448
"393","North West",13,1990,113910,455241,0.25021911471067
"394","North West",14,1990,149382,455241,0.32813828279966
"395","North West",15,1990,97964,455241,0.215191513945361
"396","North West",16,1990,46181,455241,0.1014429719643
"397","North West",17,1990,138054,455241,0.303254759566911
"398","North West",18,1990,200280,455241,0.439942799528162
"399","North West",19,1990,169611,455241,0.372574087131871
"400","North West",20,1990,215835,455241,0.47411151456042
"401","North West",21,1990,178439,455241,0.39196601360598
"402","North West",22,1990,53025,455241,0.116476767250753
"403","North West",23,1990,30255,455241,0.0664593039730604
"404","North West",24,1990,-262,455241,-0.000575519340305465
"405","United",1,1990,5001,596821,0.00837939683757777
"406","United",2,1990,1979,596821,0.0033159020878957
"407","United",6,1990,2378,596821,0.00398444424710257
"408","United",7,1990,61562,596821,0.103149855651862
"409","United",8,1990,130991,596821,0.219481217986633
"410","United",9,1990,252798,596821,0.423574237501696
"411","United",10,1990,233408,596821,0.391085434326205
"412","United",11,1990,198828,596821,0.33314511386161
"413","United",12,1990,256203,596821,0.429279465702447
"414","United",13,1990,320924,596821,0.537722365667428
"415","United",14,1990,378314,596821,0.633881850672145
"416","United",15,1990,254851,596821,0.427014129864733
"417","United",16,1990,320527,596821,0.537057174596738
"418","United",17,1990,377740,596821,0.632920088267672
"419","United",18,1990,397907,596821,0.666710789332145
"420","United",19,1990,543679,596821,0.910958227006087
"421","United",20,1990,259052,596821,0.43405309129538
"422","United",21,1990,310512,596821,0.52027659884622
"423","United",22,1990,118915,596821,0.199247345519008
"424","United",23,1990,8277,596821,0.0138684798289604
"425","United",24,1990,11875,596821,0.0198970880716329
"426","US Airways",1,1990,-831,989389,-0.000839912309516277
"427","US Airways",6,1990,6369,989389,0.00643730625668973
"428","US Airways",7,1990,195008,989389,0.197099421966486
"429","US Airways",8,1990,279373,989389,0.282369219791204
"430","US Airways",9,1990,418713,989389,0.423203613543308
"431","US Airways",10,1990,240077,989389,0.242651778016533
"432","US Airways",11,1990,222113,989389,0.224495117693849
"433","US Airways",12,1990,178595,989389,0.180510395809939
"434","US Airways",13,1990,280969,989389,0.28398233657338
"435","US Airways",14,1990,338511,989389,0.342141463064578
"436","US Airways",15,1990,310693,989389,0.314025120554201
"437","US Airways",16,1990,445337,989389,0.450113150641457
"438","US Airways",17,1990,474428,989389,0.479516145823331
"439","US Airways",18,1990,613689,989389,0.620270692316167
"440","US Airways",19,1990,589972,989389,0.596299332214124
"441","US Airways",20,1990,512734,989389,0.518232970045149
"442","US Airways",21,1990,491605,989389,0.496877365727737
"443","US Airways",22,1990,294403,989389,0.29756041354816
"444","US Airways",23,1990,31352,989389,0.0316882439566237
"445","US Airways",24,1990,8810,989389,0.00890448549559375
"446","South West",6,1990,-4207,320020,-0.0131460533716643
"447","South West",7,1990,7789,320020,0.0243391038060121
"448","South West",8,1990,39820,320020,0.124429723142304
"449","South West",9,1990,56326,320020,0.176007749515655
"450","South West",10,1990,71020,320020,0.221923629773139
"451","South West",11,1990,90414,320020,0.282526092119243
"452","South West",12,1990,89749,320020,0.280448096993938
"453","South West",13,1990,92598,320020,0.289350665583401
"454","South West",14,1990,136610,320020,0.426879570026873
"455","South West",15,1990,142593,320020,0.445575276545216
"456","South West",16,1990,173212,320020,0.541253671645522
"457","South West",17,1990,262531,320020,0.820358102618586
"458","South West",18,1990,221544,320020,0.692281732391726
"459","South West",19,1990,243282,320020,0.76020873695394
"460","South West",20,1990,269521,320020,0.842200487469533
"461","South West",21,1990,206772,320020,0.646122117367665
"462","South West",22,1990,102949,320020,0.321695519030061
"463","South West",23,1990,11127,320020,0.0347697018936316
"464","American Airlines",1,1991,2405,718044,0.00334937691840611
"465","American Airlines",2,1991,-1628,718044,-0.0022672705293826
"466","American Airlines",3,1991,24,718044,3.34241355682939e-05
"467","American Airlines",4,1991,-311,718044,-0.000433121090072475
"468","American Airlines",5,1991,1256,718044,0.00174919642807405
"469","American Airlines",6,1991,1808,718044,0.0025179515461448
"470","American Airlines",7,1991,49668,718044,0.0691712485585842
"471","American Airlines",8,1991,37223,718044,0.0518394415941084
"472","American Airlines",9,1991,109345,718044,0.152281754321462
"473","American Airlines",10,1991,91630,718044,0.127610564255115
"474","American Airlines",11,1991,34058,718044,0.0474316337160397
"475","American Airlines",12,1991,73415,718044,0.102243038031096
"476","American Airlines",13,1991,151546,718044,0.211053918701361
"477","American Airlines",14,1991,219916,718044,0.306270924901538
"478","American Airlines",15,1991,238778,718044,0.332539510113586
"479","American Airlines",16,1991,230981,718044,0.321680844070837
"480","American Airlines",17,1991,206834,718044,0.288051985672187
"481","American Airlines",18,1991,224235,718044,0.312285876631516
"482","American Airlines",19,1991,360084,718044,0.501479017998897
"483","American Airlines",20,1991,358753,718044,0.499625371147172
"484","American Airlines",21,1991,183378,718044,0.255385463843441
"485","American Airlines",22,1991,211490,718044,0.294536267972436
"486","American Airlines",23,1991,-1905,718044,-0.00265304076073333
"487","American Airlines",24,1991,-3840,718044,-0.00534786169092702
"488","Continental",1,1991,-5524,419702,-0.0131617195057446
"489","Continental",2,1991,-4612,419702,-0.0109887491601184
"490","Continental",3,1991,-1520,419702,-0.0036216172427103
"491","Continental",4,1991,108,419702,0.000257325435666258
"492","Continental",5,1991,-67,419702,-0.000159637075829994
"493","Continental",6,1991,4549,419702,0.0108386426559797
"494","Continental",7,1991,69984,419702,0.166746882311735
"495","Continental",8,1991,78051,419702,0.185967662770251
"496","Continental",9,1991,71539,419702,0.170451892056745
"497","Continental",10,1991,109155,419702,0.260077388242134
"498","Continental",11,1991,100106,419702,0.238516852433393
"499","Continental",12,1991,107942,419702,0.257187242376734
"500","Continental",13,1991,117869,419702,0.280839738671724
"501","Continental",14,1991,124101,419702,0.295688369366836
"502","Continental",15,1991,91077,419702,0.217003969483109
"503","Continental",16,1991,172044,419702,0.40991941901635
"504","Continental",17,1991,169862,419702,0.404720492158722
"505","Continental",18,1991,230752,419702,0.54979961973019
"506","Continental",19,1991,195085,419702,0.464817894601408
"507","Continental",20,1991,178740,419702,0.425873596027658
"508","Continental",21,1991,78065,419702,0.186001019771171
"509","Continental",22,1991,12930,419702,0.0308075729922659
"510","Continental",23,1991,7971,419702,0.0189920467379236
"511","Continental",24,1991,-1081,419702,-0.00257563699958542
"512","Delta",1,1991,33258,867414,0.0383415531683833
"513","Delta",2,1991,13575,867414,0.0156499664520056
"514","Delta",3,1991,-72,867414,-8.30053469277646e-05
"515","Delta",5,1991,256,867414,0.00029513012240983
"516","Delta",6,1991,32428,867414,0.0373846859746326
"517","Delta",7,1991,158485,867414,0.182709755664539
"518","Delta",8,1991,102854,867414,0.118575443790393
"519","Delta",9,1991,292716,867414,0.337458237934827
"520","Delta",10,1991,268887,867414,0.309986926657859
"521","Delta",11,1991,207538,867414,0.2392606068152
"522","Delta",12,1991,365229,867414,0.421054997959452
"523","Delta",13,1991,329031,867414,0.379324059791518
"524","Delta",14,1991,397658,867414,0.458440836786125
"525","Delta",15,1991,302350,867414,0.348564814494578
"526","Delta",16,1991,451501,867414,0.520513849211565
"527","Delta",17,1991,589483,867414,0.679586679486381
"528","Delta",18,1991,416202,867414,0.479819325028187
